日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,成交量,成交金额
2012-03-12,'399006,创业板指,786.049,786.049,778.505,779.513,777.694,8.355,1.0743,350107647,7011060046.38
2012-03-09,'399006,创业板指,777.694,777.694,763.724,764.478,761.703,15.991,2.0994,335546395,6349215852.19
2012-03-08,'399006,创业板指,761.703,764.001,751.984,751.984,749.266,12.437,1.6599,269069137,4978760807.97
2012-03-07,'399006,创业板指,749.266,759.453,740.612,743.047,750.837,-1.571,-0.2092,278630308,5326232546.3
2012-03-06,'399006,创业板指,750.837,758.718,743.605,758.08,759.369,-8.532,-1.1236,299701891,5986614906.75
2012-03-05,'399006,创业板指,759.369,766.753,758.825,759.65,757.669,1.7,0.2244,298470875,5739743357.77
2012-03-02,'399006,创业板指,757.669,757.669,743.847,743.847,743.148,14.521,1.954,256055042,4706168484.72
2012-03-01,'399006,创业板指,743.148,748.796,733.779,734.249,735.336,7.812,1.0624,262295148,5062827675.65
2012-02-29,'399006,创业板指,735.336,748.086,734.24,747.221,747.768,-12.432,-1.6625,282415271,5477331473.11
2012-02-28,'399006,创业板指,747.768,758.17,737.367,757.453,760.373,-12.605,-1.6577,382457678,7067002217.72
2012-02-27,'399006,创业板指,760.373,771.295,760.239,763.963,762.29,-1.917,-0.2515,384755551,7264437659.06
2012-02-24,'399006,创业板指,762.29,764.742,755.189,756.157,756.897,5.393,0.7125,342974036,6506604166.46
2012-02-23,'399006,创业板指,756.897,765.415,748.615,760.67,759.562,-2.665,-0.3509,375290691,7153405999.09
2012-02-22,'399006,创业板指,759.562,759.562,737.777,737.777,736.882,22.68,3.0778,439845048,8109254314.92
2012-02-21,'399006,创业板指,736.882,736.882,713.647,719.294,721.099,15.783,2.1887,323117044,6025332873.41
2012-02-20,'399006,创业板指,721.099,731.406,720.965,726.875,717.797,3.302,0.46,288492264,5231571263.2
2012-02-17,'399006,创业板指,717.797,726.942,709.226,722.622,721.832,-4.035,-0.559,222660829,3883682916.39
2012-02-16,'399006,创业板指,721.832,731.445,714.402,723.428,724.751,-2.919,-0.4028,276874777,4638346301.54
2012-02-15,'399006,创业板指,724.751,724.751,707.142,711.616,712.296,12.455,1.7486,279647594,4675745431.51
2012-02-14,'399006,创业板指,712.296,717.773,707.965,714.752,714.956,-2.66,-0.3721,202576881,3421898461.23
2012-02-13,'399006,创业板指,714.956,718.668,690.531,694.235,698.854,16.102,2.3041,283107628,4880321667.68
2012-02-10,'399006,创业板指,698.854,703.089,693.75,696.533,697.79,1.064,0.1525,238207201,3810082442.09
2012-02-09,'399006,创业板指,697.79,705.7,690.678,692.362,692.303,5.487,0.7926,300027393,4967944167.79
2012-02-08,'399006,创业板指,692.303,692.303,669.625,673.067,673.679,18.624,2.7645,238324150,3848968383.36
2012-02-07,'399006,创业板指,673.679,683.876,669.543,683.876,686.508,-12.829,-1.8687,195950403,3208798511.42
2012-02-06,'399006,创业板指,686.508,689.961,680.699,681.04,680.045,6.463,0.9504,242964491,3853839570.78
2012-02-03,'399006,创业板指,680.045,681.886,663.008,665.347,665.402,14.643,2.2006,246984601,3890809986.29
2012-02-02,'399006,创业板指,665.402,665.402,652.058,652.058,650.776,14.626,2.2475,204642775,3256904954.88
2012-02-01,'399006,创业板指,650.776,663.27,644.582,647.492,648.681,2.095,0.323,182018011,3038141288.86
2012-01-31,'399006,创业板指,648.681,650.489,637.433,649.367,651.246,-2.565,-0.3939,166705226,2657309420.56
2012-01-30,'399006,创业板指,651.246,660.063,644.882,649.423,646.383,4.863,0.7523,188878256,3021419417.72
2012-01-20,'399006,创业板指,646.383,648.14,634.565,634.829,632.799,13.584,2.1467,199100479,3093006038.94
2012-01-19,'399006,创业板指,632.799,637.023,612.279,621.649,624.911,7.888,1.2623,237354870,3764313672.6
2012-01-18,'399006,创业板指,624.911,665.601,621.666,662.94,662.69,-37.779,-5.7009,239740893,4035766261.07
2012-01-17,'399006,创业板指,662.69,664.698,623.636,630.784,633.908,28.782,4.5404,232085828,3848273357.39
2012-01-16,'399006,创业板指,633.908,657.801,633.307,657.801,666.078,-32.17,-4.8298,171596504,2906733530.41
2012-01-13,'399006,创业板指,666.078,709.626,665.256,709.049,709.89,-43.812,-6.1717,243703835,4339905076.94
2012-01-12,'399006,创业板指,709.89,724.078,708.675,715.817,717.936,-8.046,-1.1207,203924156,3738873956.57
2012-01-11,'399006,创业板指,717.936,728.662,710.526,715.044,716.453,1.483,0.207,239866180,4331677790.98
2012-01-10,'399006,创业板指,716.453,718.287,690.499,691.652,692.418,24.035,3.4712,264154102,4640456565.33
2012-01-09,'399006,创业板指,692.418,692.418,657.183,667.855,669.017,23.401,3.4978,199860506,3467780571.76
2012-01-06,'399006,创业板指,669.017,672.134,645.797,662.652,666.905,2.112,0.3167,158864254,2805688311.21
2012-01-05,'399006,创业板指,666.905,701.043,665.411,700.323,707.107,-40.202,-5.6854,187682875,3279518113.51
2012-01-04,'399006,创业板指,707.107,737.906,707.107,734.738,729.504,-22.397,-3.0702,138712299,2670224517.62
2011-12-30,'399006,创业板指,729.504,730.532,718.029,718.029,716.549,12.955,1.808,146606654,2721102685.92
2011-12-29,'399006,创业板指,716.549,722.197,710.648,714.581,717.554,-1.005,-0.1401,124101645,2234317968.15
2011-12-28,'399006,创业板指,717.554,721.838,700.109,721.838,727.173,-9.619,-1.3228,160777423,2839828076.13
2011-12-27,'399006,创业板指,727.173,749.924,725.111,749.606,753.049,-25.876,-3.4362,163882097,3025786527.35
2011-12-26,'399006,创业板指,753.049,769.916,751.607,760.672,761.442,-8.393,-1.1023,157857144,2901112136.02
2011-12-23,'399006,创业板指,761.442,770.377,750.962,754.893,757.896,3.546,0.4679,189142906,3487577810.71
2011-12-22,'399006,创业板指,757.896,767.315,727.739,754.483,761.337,-3.441,-0.452,235250074,4390961347.22
2011-12-21,'399006,创业板指,761.337,791.228,760.92,786.982,781.418,-20.081,-2.5698,190600572,3630425451.29
2011-12-20,'399006,创业板指,781.418,799.658,780.921,791.819,793.44,-12.022,-1.5152,192837021,3703050532.6
2011-12-19,'399006,创业板指,793.44,793.44,767.073,774.654,778.775,14.665,1.8831,248795964,4596897381.14
2011-12-16,'399006,创业板指,778.775,778.775,745.523,745.523,746.555,32.22,4.3158,189917192,3456230631.57
2011-12-15,'399006,创业板指,746.555,756.813,743.272,751.549,755.762,-9.207,-1.2182,162660672,2856490623.74
2011-12-14,'399006,创业板指,755.762,773.774,754.322,766.18,768.924,-13.162,-1.7117,144942369,2805762527.32
2011-12-13,'399006,创业板指,768.924,787.081,765.044,787.081,790.792,-21.868,-2.7653,163020268,2947963353.77
2011-12-12,'399006,创业板指,790.792,803.737,789.789,798.806,798.837,-8.045,-1.0071,124689878,2441423052.09
2011-12-09,'399006,创业板指,798.837,812.17,796.188,802.13,809.431,-10.594,-1.3088,145429581,2996869540.67
2011-12-08,'399006,创业板指,809.431,819.968,788.623,799.485,802.625,6.806,0.848,203447022,4086559726.31
2011-12-07,'399006,创业板指,802.625,806.42,794.365,797.177,798.096,4.529,0.5675,131963050,2634317062.28
2011-12-06,'399006,创业板指,798.096,801.933,783.279,788.435,792.495,5.601,0.7068,147499980,2972483389.74
2011-12-05,'399006,创业板指,792.495,826.093,790.295,825.604,829.176,-36.681,-4.4238,169229680,3353263761.4
2011-12-02,'399006,创业板指,829.176,849.18,825.077,849.18,852.872,-23.696,-2.7784,194912712,4011659703.52
2011-12-01,'399006,创业板指,852.872,872.335,852.872,861.545,838.108,14.764,1.7616,276290818,5759092261.56
2011-11-30,'399006,创业板指,838.108,878.676,824.95,878.676,880.313,-42.205,-4.7943,271169958,5408860521.3
2011-11-29,'399006,创业板指,880.313,880.313,866.741,872.2,866.837,13.476,1.5546,222106411,4567675850.2
2011-11-28,'399006,创业板指,866.837,871.277,858.457,864.381,863.495,3.342,0.387,199068524,4043639631.36
2011-11-25,'399006,创业板指,863.495,874.475,860.629,866.986,868.142,-4.647,-0.5353,195816410,3939197485.7
2011-11-24,'399006,创业板指,868.142,874.922,852.0,856.671,864.811,3.331,0.3852,190796655,4012809501.08
2011-11-23,'399006,创业板指,864.811,874.304,863.059,868.776,868.432,-3.621,-0.417,186560745,3972231734.02
2011-11-22,'399006,创业板指,868.432,868.478,852.037,856.198,863.134,5.298,0.6138,182110354,3828354329.03
2011-11-21,'399006,创业板指,863.134,868.307,849.557,866.981,869.19,-6.056,-0.6967,210075948,4249833061.26
2011-11-18,'399006,创业板指,869.19,892.745,868.264,892.632,898.339,-29.149,-3.2448,290800892,5961435836.17
2011-11-17,'399006,创业板指,898.339,911.895,890.819,893.788,893.508,4.831,0.5407,286250869,6143908493.04
2011-11-16,'399006,创业板指,893.508,922.07,888.879,921.298,920.974,-27.466,-2.9823,346599149,7082691099.35
2011-11-15,'399006,创业板指,920.974,922.809,912.807,916.622,915.977,4.997,0.5455,368232883,7406182878.42
2011-11-14,'399006,创业板指,915.977,917.271,899.11,899.11,891.193,24.784,2.781,388531407,7705803730.25
2011-11-11,'399006,创业板指,891.193,901.798,885.586,893.721,895.272,-4.079,-0.4556,376167656,7006417758.04
2011-11-10,'399006,创业板指,895.272,911.73,878.99,881.691,891.123,4.149,0.4656,512765408,9990435591.91
2011-11-09,'399006,创业板指,891.123,891.123,860.753,866.911,862.36,28.763,3.3354,338809247,6572879365.0
2011-11-08,'399006,创业板指,862.36,879.896,861.375,878.446,878.758,-16.398,-1.866,242032688,4748395083.07
2011-11-07,'399006,创业板指,878.758,889.338,876.54,880.151,882.253,-3.495,-0.3961,240189684,4780416264.88
2011-11-04,'399006,创业板指,882.253,887.666,876.441,881.616,877.658,4.595,0.5236,322527212,6305720442.29
2011-11-03,'399006,创业板指,877.658,898.313,877.658,885.866,881.047,-3.389,-0.3847,492088850,9778900580.59
2011-11-02,'399006,创业板指,881.047,881.047,833.903,837.065,853.359,27.688,3.2446,401744150,7794096861.56
2011-11-01,'399006,创业板指,853.359,855.353,840.055,843.8,852.798,0.561,0.0658,323157988,6220576980.8
2011-10-31,'399006,创业板指,852.798,852.798,831.5,834.297,833.423,19.375,2.3247,337067100,6643922467.53
2011-10-28,'399006,创业板指,833.423,833.727,813.926,820.419,810.922,22.501,2.7747,285690599,5441715969.3
2011-10-27,'399006,创业板指,810.922,821.288,807.124,810.716,811.134,-0.212,-0.0261,241696862,4563849596.7
2011-10-26,'399006,创业板指,811.134,820.807,790.996,794.294,797.858,13.276,1.664,286014467,5343518945.15
2011-10-25,'399006,创业板指,797.858,799.097,769.285,770.843,772.41,25.448,3.2946,213374696,3987645321.26
2011-10-24,'399006,创业板指,772.41,772.964,741.333,761.43,763.295,9.115,1.1942,162022100,2900300599.94
2011-10-21,'399006,创业板指,763.295,779.46,760.158,777.03,778.954,-15.659,-2.0103,111305192,2060358016.0
2011-10-20,'399006,创业板指,778.954,801.025,771.152,801.025,804.436,-25.482,-3.1677,145773923,2854600287.84
2011-10-19,'399006,创业板指,804.436,813.949,798.796,807.214,806.6,-2.164,-0.2683,132652867,2564118707.59
2011-10-18,'399006,创业板指,806.6,828.175,806.0,826.528,832.289,-25.689,-3.0865,161382217,3134620142.46
2011-10-17,'399006,创业板指,832.289,839.262,826.808,832.86,830.197,2.092,0.252,145821900,3005531747.96
2011-10-14,'399006,创业板指,830.197,833.026,819.976,830.479,833.021,-2.824,-0.339,144569977,2828789885.05
2011-10-13,'399006,创业板指,833.021,835.626,814.63,816.531,816.138,16.883,2.0686,191023859,3670145362.84
2011-10-12,'399006,创业板指,816.138,817.017,773.925,783.429,786.151,29.987,3.8144,163748050,3028272392.34
2011-10-11,'399006,创业板指,786.151,812.451,778.054,806.7,790.042,-3.891,-0.4925,119847266,2166720461.51
2011-10-10,'399006,创业板指,790.042,796.864,786.839,792.971,791.134,-1.092,-0.138,71468223,1393989121.04
2011-09-30,'399006,创业板指,791.134,796.484,781.788,792.763,791.894,-0.76,-0.096,82427141,1543596832.9
2011-09-29,'399006,创业板指,791.894,813.261,791.052,813.261,817.515,-25.621,-3.134,103826257,1947073977.14
2011-09-28,'399006,创业板指,817.515,838.329,814.344,834.031,830.884,-13.369,-1.609,88379894,1683751040.9
2011-09-27,'399006,创业板指,830.884,839.193,822.84,833.64,829.347,1.537,0.1853,93057352,1766731548.18
2011-09-26,'399006,创业板指,829.347,848.824,826.83,842.001,843.479,-14.132,-1.6754,97995405,1787843377.15
2011-09-23,'399006,创业板指,843.479,848.268,833.77,840.175,852.92,-9.441,-1.1069,118054710,2146802321.75
2011-09-22,'399006,创业板指,852.92,879.102,852.92,876.254,881.031,-28.111,-3.1907,130032837,2460292526.86
2011-09-21,'399006,创业板指,881.031,881.558,854.287,856.804,856.812,24.219,2.8266,135892291,2657074895.61
2011-09-20,'399006,创业板指,856.812,861.179,846.033,850.97,854.712,2.1,0.2457,87643624,1676329188.64
2011-09-19,'399006,创业板指,854.712,871.877,854.64,871.877,874.883,-20.171,-2.3056,91345498,1711088889.48
2011-09-16,'399006,创业板指,874.883,883.103,873.554,878.564,875.861,-0.978,-0.1117,95303532,1889660609.07
2011-09-15,'399006,创业板指,875.861,885.706,875.675,877.927,876.949,-1.088,-0.1241,120343214,2347935545.76
2011-09-14,'399006,创业板指,876.949,877.039,855.337,864.08,861.916,15.033,1.7441,113202791,2222600057.64
2011-09-13,'399006,创业板指,861.916,870.038,858.908,870.038,881.577,-19.661,-2.2302,105326414,2099444780.37
2011-09-09,'399006,创业板指,881.577,895.844,877.531,889.465,891.932,-10.355,-1.161,121048019,2565319229.25
2011-09-08,'399006,创业板指,891.932,909.877,891.519,903.25,899.614,-7.682,-0.8539,143055014,2960212258.45
2011-09-07,'399006,创业板指,899.614,899.614,877.781,877.866,874.738,24.876,2.8438,133033552,2661375652.71
2011-09-06,'399006,创业板指,874.738,884.61,869.807,876.705,883.873,-9.135,-1.0335,107196813,2109826002.87
2011-09-05,'399006,创业板指,883.873,902.367,883.457,902.367,909.853,-25.98,-2.8554,138659223,2780112875.9
2011-09-02,'399006,创业板指,909.853,918.591,902.483,916.072,917.751,-7.898,-0.8606,136265102,2847994285.87
2011-09-01,'399006,创业板指,917.751,930.194,913.157,921.966,921.495,-3.744,-0.4063,144306019,2858414750.94
2011-08-31,'399006,创业板指,921.495,936.103,911.822,931.788,934.185,-12.69,-1.3584,166413549,3462618260.85
2011-08-30,'399006,创业板指,934.185,960.147,933.819,957.29,954.029,-19.844,-2.08,221948113,4647806659.18
2011-08-29,'399006,创业板指,954.029,959.666,947.725,951.549,952.806,1.223,0.1284,237398936,4922247048.37
2011-08-26,'399006,创业板指,952.806,954.722,937.969,940.526,942.944,9.862,1.0459,227329861,4795295000.7
2011-08-25,'399006,创业板指,942.944,943.722,927.364,942.643,940.196,2.748,0.2923,243682322,5169622954.1
2011-08-24,'399006,创业板指,940.196,954.231,939.28,940.423,936.416,3.78,0.4037,293338096,6268530081.71
2011-08-23,'399006,创业板指,936.416,936.416,912.352,912.352,910.606,25.81,2.8344,228622776,4677524122.84
2011-08-22,'399006,创业板指,910.606,925.394,907.859,913.605,912.421,-1.815,-0.1989,174816077,3689983862.28
2011-08-19,'399006,创业板指,912.421,912.421,891.796,895.646,915.684,-3.263,-0.3563,171921858,3520053161.26
2011-08-18,'399006,创业板指,915.684,935.108,915.259,934.578,936.159,-20.475,-2.1871,177470513,3745069201.94
2011-08-17,'399006,创业板指,936.159,941.45,926.016,932.006,933.139,3.02,0.3236,193842965,4132752531.92
2011-08-16,'399006,创业板指,933.139,944.869,929.789,942.945,942.485,-9.346,-0.9916,203888453,4261310200.34
2011-08-15,'399006,创业板指,942.485,946.801,928.98,928.98,926.297,16.188,1.7476,231467400,5055772499.75
2011-08-12,'399006,创业板指,926.297,932.775,920.288,920.288,915.489,10.808,1.1806,231307083,4994718061.88
2011-08-11,'399006,创业板指,915.489,915.489,870.291,873.124,891.752,23.737,2.6618,242996900,5196410805.77
2011-08-10,'399006,创业板指,891.752,901.861,889.863,891.223,878.761,12.991,1.4783,202588093,4392962164.1
2011-08-09,'399006,创业板指,878.761,884.837,835.282,848.997,877.443,1.318,0.1502,212746076,4281239947.45
2011-08-08,'399006,创业板指,877.443,913.32,859.162,908.075,919.185,-41.742,-4.5412,247970689,4995829272.08
2011-08-05,'399006,创业板指,919.185,926.624,899.317,905.163,937.475,-18.29,-1.951,202318849,4341703378.9
2011-08-04,'399006,创业板指,937.475,950.027,935.415,944.832,945.509,-8.034,-0.8497,220054691,4639467721.75
2011-08-03,'399006,创业板指,945.509,951.586,918.642,922.806,932.121,13.388,1.4363,297084712,6201897344.61
2011-08-02,'399006,创业板指,932.121,932.121,905.007,923.087,927.384,4.737,0.5108,239589212,4932195153.51
2011-08-01,'399006,创业板指,927.384,931.372,910.98,911.939,913.278,14.106,1.5445,176895340,3848277899.17
2011-07-29,'399006,创业板指,913.278,924.839,910.241,919.525,919.395,-6.117,-0.6653,186156476,3750936959.45
2011-07-28,'399006,创业板指,919.395,920.031,902.499,907.249,915.548,3.847,0.4202,182652443,4011740238.28
2011-07-27,'399006,创业板指,915.548,917.158,883.969,890.026,892.54,23.008,2.5778,187721360,3981262317.07
2011-07-26,'399006,创业板指,892.54,892.54,878.164,884.015,887.063,5.477,0.6174,147708226,3026796280.39
2011-07-25,'399006,创业板指,887.063,920.852,884.101,920.852,923.995,-36.932,-3.997,228613377,4616406793.72
2011-07-22,'399006,创业板指,923.995,929.928,917.631,917.631,915.368,8.627,0.9425,174108285,3667494401.62
2011-07-21,'399006,创业板指,915.368,930.886,915.368,930.259,930.828,-15.46,-1.6609,191540531,3824359876.7
2011-07-20,'399006,创业板指,930.828,937.754,920.219,932.211,927.297,3.531,0.3808,206637697,4296436955.33
2011-07-19,'399006,创业板指,927.297,940.424,924.09,940.424,946.118,-18.821,-1.9893,235674347,4857917647.76
2011-07-18,'399006,创业板指,946.118,959.273,944.1,952.026,951.138,-5.02,-0.5278,305153073,6601703374.36
2011-07-15,'399006,创业板指,951.138,951.395,933.49,935.542,932.775,18.363,1.9686,393007513,8031743660.58
2011-07-14,'399006,创业板指,932.775,932.775,913.494,913.494,913.085,19.69,2.1564,297647628,5892022658.14
2011-07-13,'399006,创业板指,913.085,913.085,890.299,890.299,891.516,21.569,2.4194,209416112,4220394346.14
2011-07-12,'399006,创业板指,891.516,898.985,888.575,895.491,903.31,-11.794,-1.3056,227879290,4449106656.35
2011-07-11,'399006,创业板指,903.31,903.904,889.823,894.073,894.909,8.401,0.9388,191807906,3679193017.87
2011-07-08,'399006,创业板指,894.909,902.049,888.219,899.468,899.798,-4.889,-0.5433,173493468,3472259006.13
2011-07-07,'399006,创业板指,899.798,911.874,891.728,893.599,894.277,5.521,0.6174,278066662,5626260753.96
2011-07-06,'399006,创业板指,894.277,894.277,877.824,881.602,883.417,10.86,1.2293,204234712,4110378222.63
2011-07-05,'399006,创业板指,883.417,885.775,876.899,877.522,876.168,7.249,0.8274,213180485,4288838144.11
2011-07-04,'399006,创业板指,876.168,876.168,856.504,856.504,855.27,20.898,2.4434,220954783,4368780231.68
2011-07-01,'399006,创业板指,855.27,862.344,847.537,847.537,845.919,9.351,1.1054,178940985,3460363154.53
2011-06-30,'399006,创业板指,845.919,846.877,834.824,834.824,836.384,9.535,1.14,137364815,2610701254.75
2011-06-29,'399006,创业板指,836.384,850.36,836.376,844.846,844.177,-7.793,-0.9231,153350248,2927094543.11
2011-06-28,'399006,创业板指,844.177,844.961,836.94,843.983,843.859,0.318,0.0377,135362715,2595686872.71
2011-06-27,'399006,创业板指,843.859,850.391,832.616,832.616,832.324,11.535,1.3859,193766162,3748581495.53
2011-06-24,'399006,创业板指,832.324,835.302,810.578,812.305,814.444,17.88,2.1954,188687204,3625074204.95
2011-06-23,'399006,创业板指,814.444,815.783,783.86,790.704,791.513,22.931,2.8971,158726475,2981179404.23
2011-06-22,'399006,创业板指,791.513,798.237,788.558,797.418,795.608,-4.095,-0.5147,79865308,1470877556.15
2011-06-21,'399006,创业板指,795.608,796.852,786.327,791.995,791.758,3.85,0.4863,86205806,1674202451.77
2011-06-20,'399006,创业板指,791.758,800.618,787.565,800.618,802.637,-10.879,-1.3554,90192612,1692720576.11
2011-06-17,'399006,创业板指,802.637,813.207,801.305,809.156,810.709,-8.072,-0.9957,82126337,1509553851.85
2011-06-16,'399006,创业板指,810.709,822.546,809.933,822.366,827.533,-16.824,-2.033,98942283,1845551851.3
2011-06-15,'399006,创业板指,827.533,840.535,826.942,837.535,838.474,-10.941,-1.3049,103205775,1952902308.9
2011-06-14,'399006,创业板指,838.474,840.688,829.273,829.514,829.359,9.115,1.099,102989633,2026018615.71
2011-06-13,'399006,创业板指,829.359,833.249,811.385,820.241,824.03,5.329,0.6467,96660522,1875349675.97
2011-06-10,'399006,创业板指,824.03,826.536,811.09,825.548,828.016,-3.986,-0.4814,97113240,1855260102.89
2011-06-09,'399006,创业板指,828.016,843.584,828.016,843.584,844.978,-16.962,-2.0074,115409327,2169196512.55
2011-06-08,'399006,创业板指,844.978,846.925,836.987,846.672,847.709,-2.731,-0.3222,100812579,1957614440.14
2011-06-07,'399006,创业板指,847.709,848.222,842.461,845.254,847.545,0.164,0.0194,92637228,1763309203.64
2011-06-03,'399006,创业板指,847.545,849.727,832.525,833.439,833.737,13.808,1.6562,112463739,2214206913.46
2011-06-02,'399006,创业板指,833.737,841.519,823.098,841.519,851.166,-17.429,-2.0477,116679456,2228483606.32
2011-06-01,'399006,创业板指,851.166,852.657,843.293,846.476,846.315,4.851,0.5732,137582329,2563471763.03
2011-05-31,'399006,创业板指,846.315,846.315,828.656,836.347,834.316,11.999,1.4382,139757897,2632226230.33
2011-05-30,'399006,创业板指,834.316,844.968,816.392,819.868,822.944,11.372,1.3819,157634494,2946471130.26
2011-05-27,'399006,创业板指,822.944,835.866,819.87,830.605,830.921,-7.977,-0.96,116016025,2252273210.14
2011-05-26,'399006,创业板指,830.921,852.982,830.639,843.624,842.35,-11.429,-1.3568,98557357,2000484725.94
2011-05-25,'399006,创业板指,842.35,867.681,842.124,867.681,870.939,-28.589,-3.2825,118773270,2445914703.6
2011-05-24,'399006,创业板指,870.939,876.596,828.497,836.789,840.898,30.041,3.5725,171762765,3571967908.72
2011-05-23,'399006,创业板指,840.898,873.587,840.653,873.314,875.43,-34.532,-3.9446,116210341,2360587335.66
2011-05-20,'399006,创业板指,875.43,884.334,873.867,884.061,884.89,-9.46,-1.0691,74123049,1706773569.34
2011-05-19,'399006,创业板指,884.89,895.539,883.867,891.479,890.794,-5.904,-0.6628,72114033,1592409063.85
2011-05-18,'399006,创业板指,890.794,894.888,888.175,891.994,895.149,-4.355,-0.4865,81028559,1802051764.56
2011-05-17,'399006,创业板指,895.149,904.477,890.358,903.978,906.337,-11.188,-1.2344,102274619,2361209671.22
2011-05-16,'399006,创业板指,906.337,916.017,906.081,911.335,909.774,-3.437,-0.3778,70457092,1807399803.33
2011-05-13,'399006,创业板指,909.774,912.609,897.798,909.245,909.255,0.519,0.0571,88196102,2142878291.36
2011-05-12,'399006,创业板指,909.255,927.152,909.14,927.152,929.953,-20.698,-2.2257,89158852,2130489429.69
2011-05-11,'399006,创业板指,929.953,933.28,923.257,931.509,931.205,-1.252,-0.1344,76741978,1836874463.88
2011-05-10,'399006,创业板指,931.205,933.236,925.038,932.876,931.77,-0.565,-0.0606,77970073,1904583899.5
2011-05-09,'399006,创业板指,931.77,935.901,920.12,920.12,918.282,13.488,1.4688,100484281,2264811770.35
2011-05-06,'399006,创业板指,918.282,920.774,904.743,910.139,914.593,3.689,0.4033,77467650,2008258859.48
2011-05-05,'399006,创业板指,914.593,919.604,900.348,901.475,903.985,10.608,1.1735,78096414,1941454980.65
2011-05-04,'399006,创业板指,903.985,919.667,901.918,919.667,922.072,-18.087,-1.9616,73474714,1905851180.27
2011-05-03,'399006,创业板指,922.072,923.058,907.277,911.792,912.715,9.357,1.0252,72907907,1863754995.58
2011-04-29,'399006,创业板指,912.715,912.715,897.201,901.156,904.147,8.568,0.9476,76430937,2005525036.76
2011-04-28,'399006,创业板指,904.147,944.704,903.029,941.196,942.543,-38.396,-4.0737,117498918,3103402621.31
2011-04-27,'399006,创业板指,942.543,961.644,936.988,956.771,958.292,-15.749,-1.6434,108868409,3026052647.52
2011-04-26,'399006,创业板指,958.292,973.561,954.984,970.958,975.175,-16.883,-1.7313,101704765,2870179356.39
2011-04-25,'399006,创业板指,975.175,1001.083,974.985,1001.083,1004.646,-29.471,-2.9335,114029871,3277561876.51
2011-04-22,'399006,创业板指,1004.646,1008.298,1000.92,1008.166,1010.56,-5.914,-0.5852,103046908,3113293989.34
2011-04-21,'399006,创业板指,1010.56,1017.703,1006.907,1007.979,1008.18,2.38,0.2361,137908246,4267557759.04
2011-04-20,'399006,创业板指,1008.18,1009.501,991.878,993.937,994.299,13.881,1.3961,102564044,3268733637.73
2011-04-19,'399006,创业板指,994.299,1000.879,986.897,1000.879,1003.258,-8.959,-0.893,99345122,3054868622.64
2011-04-18,'399006,创业板指,1003.258,1010.662,1000.179,1008.484,1010.058,-6.8,-0.6732,84474443,2641298924.78
2011-04-15,'399006,创业板指,1010.058,1016.15,1002.64,1015.966,1016.616,-6.558,-0.6451,84576461,2633192964.73
2011-04-14,'399006,创业板指,1016.616,1021.463,1013.991,1021.101,1020.747,-4.131,-0.4047,88570021,2894781649.19
2011-04-13,'399006,创业板指,1020.747,1020.747,998.517,999.534,1000.165,20.582,2.0579,90762098,3059919833.54
2011-04-12,'399006,创业板指,1000.165,1007.251,997.75,1000.767,1002.804,-2.639,-0.2632,80753607,2600043895.68
2011-04-11,'399006,创业板指,1002.804,1022.558,1002.434,1021.305,1019.142,-16.338,-1.6031,95317115,3151184539.68
2011-04-08,'399006,创业板指,1019.142,1019.142,1002.379,1004.136,1004.412,14.73,1.4665,83933511,2656072802.4
2011-04-07,'399006,创业板指,1004.412,1004.412,992.434,993.375,994.261,10.151,1.021,89120610,2825328058.52
2011-04-06,'399006,创业板指,994.261,1011.823,992.311,1011.676,1015.076,-20.815,-2.0506,95852849,3077244490.23
2011-04-01,'399006,创业板指,1015.076,1015.076,1002.859,1006.038,1008.296,6.78,0.6724,76705176,2350799407.9
2011-03-31,'399006,创业板指,1008.296,1019.32,1005.374,1006.721,1006.366,1.93,0.1918,92020284,2788355226.95
2011-03-30,'399006,创业板指,1006.366,1019.174,1004.377,1017.165,1019.04,-12.674,-1.2437,101020172,3133145357.91
2011-03-29,'399006,创业板指,1019.04,1050.29,1017.881,1050.29,1052.113,-33.073,-3.1435,130338424,4347172551.75
2011-03-28,'399006,创业板指,1052.113,1074.409,1051.016,1072.889,1072.343,-20.23,-1.8865,130275324,4506337807.82
2011-03-25,'399006,创业板指,1072.343,1078.018,1069.379,1077.343,1077.988,-5.645,-0.5237,105006259,3714155574.56
2011-03-24,'399006,创业板指,1077.988,1081.586,1074.039,1078.018,1076.563,1.425,0.1324,97429807,3460551366.44
2011-03-23,'399006,创业板指,1076.563,1076.563,1064.59,1066.172,1067.285,9.278,0.8693,98236864,3472005238.92
2011-03-22,'399006,创业板指,1067.285,1074.082,1057.864,1072.387,1070.601,-3.316,-0.3097,81475720,3031375850.18
2011-03-21,'399006,创业板指,1070.601,1084.548,1068.315,1083.146,1083.597,-12.996,-1.1993,90552338,3381144375.35
2011-03-18,'399006,创业板指,1083.597,1088.308,1079.561,1081.601,1078.371,5.226,0.4846,98539393,3620591653.59
2011-03-17,'399006,创业板指,1078.371,1096.223,1074.866,1096.223,1102.215,-23.844,-2.1633,139306517,5161524256.58
2011-03-16,'399006,创业板指,1102.215,1102.674,1094.124,1094.124,1094.954,7.261,0.6631,122243701,4714347391.16
